"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.9","63.7","70.1","1574","Overall","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.2","60.6","69.8","728","Male","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.0","64.9","73.1","846","Female","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.1","29.9","36.3","1574","Overall","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.8","30.2","39.4","728","Male","All Ages","All Races","All Grades"
"2015","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.0","26.9","35.1","846","Female","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.8","61.8","69.8","835","Overall","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.7","58.9","70.5","404","Male","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.2","61.7","72.7","431","Female","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.2","30.2","38.2","835","Overall","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.3","29.5","41.1","404","Male","All Ages","All Races","All Grades"
"2014","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.8","27.3","38.3","431","Female","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.4","63.9","70.9","1194","Overall","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.6","59.5","69.7","584","Male","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.8","66.0","75.6","610","Female","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.6","29.1","36.1","1194","Overall","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.4","30.3","40.5","584","Male","All Ages","All Races","All Grades"
"2013","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.2","24.4","34.0","610","Female","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.9","67.4","74.4","1077","Overall","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.4","64.5","74.3","564","Male","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.7","67.9","77.5","513","Female","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.1","25.6","32.6","1077","Overall","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.6","25.7","35.5","564","Male","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.3","22.5","32.1","513","Female","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.3","68.1","74.5","1088","Overall","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.0","65.5","74.5","549","Male","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.0","68.6","77.4","539","Female","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.7","25.5","31.9","1088","Overall","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.0","25.5","34.5","549","Male","All Ages","All Races","All Grades"
"2015","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.0","22.6","31.4","539","Female","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.0","64.8","71.2","1165","Overall","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.1","60.5","69.7","589","Male","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.5","67.2","75.8","576","Female","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.0","28.8","35.2","1165","Overall","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.9","30.3","39.5","589","Male","All Ages","All Races","All Grades"
"2014","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.5","24.2","32.8","576","Female","All Ages","All Races","All Grades"
"2013","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.1","67.0","73.2","1543","Overall","All Ages","All Races","All Grades"
"2013","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.4","64.0","72.8","699","Male","All Ages","All Races","All Grades"
"2013","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.2","68.0","76.4","844","Female","All Ages","All Races","All Grades"
"2013","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.9","26.8","33.0","1543","Overall","All Ages","All Races","All Grades"
"2013","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.6","27.2","36.0","699","Male","All Ages","All Races","All Grades"
"2013","North Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.8","23.6","32.0","844","Female","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.9","67.0","74.8","838","Overall","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.9","65.9","75.9","473","Male","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.0","64.7","77.3","365","Female","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.1","25.2","33.0","838","Overall","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.1","24.1","34.1","473","Male","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.0","22.7","35.3","365","Female","All Ages","All Races","All Grades"
"2015","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.0","68.7","77.3","725","Overall","All Ages","All Races","All Grades"
"2015","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.0","67.3","78.7","391","Male","All Ages","All Races","All Grades"
"2015","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","66.6","79.2","334","Female","All Ages","All Races","All Grades"
"2015","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.0","22.7","31.3","725","Overall","All Ages","All Races","All Grades"
"2015","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.0","21.3","32.7","391","Male","All Ages","All Races","All Grades"
"2015","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","20.8","33.4","334","Female","All Ages","All Races","All Grades"
"2014","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.3","68.3","76.3","1163","Overall","All Ages","All Races","All Grades"
"2014","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.6","69.4","79.8","546","Male","All Ages","All Races","All Grades"
"2014","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.8","62.5","75.1","617","Female","All Ages","All Races","All Grades"
"2014","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.7","23.7","31.7","1163","Overall","All Ages","All Races","All Grades"
"2014","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.4","20.2","30.6","546","Male","All Ages","All Races","All Grades"
"2014","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.2","24.9","37.5","617","Female","All Ages","All Races","All Grades"
"2013","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.8","70.3","77.3","1336","Overall","All Ages","All Races","All Grades"
"2013","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.8","72.3","81.3","672","Male","All Ages","All Races","All Grades"
"2013","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.2","64.6","75.8","664","Female","All Ages","All Races","All Grades"
"2013","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.2","22.7","29.7","1336","Overall","All Ages","All Races","All Grades"
"2013","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.2","18.7","27.7","672","Male","All Ages","All Races","All Grades"
"2013","North Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.8","24.2","35.4","664","Female","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.5","73.8","79.2","2169","Overall","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.0","71.1","78.9","978","Male","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.3","74.7","81.9","1191","Female","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.5","20.8","26.2","2169","Overall","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.0","21.1","28.9","978","Male","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.7","18.1","25.3","1191","Female","All Ages","All Races","All Grades"
"2015","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.7","69.3","76.1","1929","Overall","All Ages","All Races","All Grades"
"2015","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.6","65.6","75.6","855","Male","All Ages","All Races","All Grades"
"2015","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.0","70.3","79.7","1074","Female","All Ages","All Races","All Grades"
"2015","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.3","23.9","30.7","1929","Overall","All Ages","All Races","All Grades"
"2015","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.4","24.4","34.4","855","Male","All Ages","All Races","All Grades"
"2015","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.0","20.3","29.7","1074","Female","All Ages","All Races","All Grades"
"2014","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.1","70.9","77.3","1834","Overall","All Ages","All Races","All Grades"
"2014","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.0","68.0","78.0","773","Male","All Ages","All Races","All Grades"
"2014","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.2","71.1","79.3","1061","Female","All Ages","All Races","All Grades"
"2014","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.9","22.7","29.1","1834","Overall","All Ages","All Races","All Grades"
"2014","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.0","22.0","32.0","773","Male","All Ages","All Races","All Grades"
"2014","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.8","20.7","28.9","1061","Female","All Ages","All Races","All Grades"
"2013","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.3","73.8","78.8","2371","Overall","All Ages","All Races","All Grades"
"2013","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.1","73.4","80.8","997","Male","All Ages","All Races","All Grades"
"2013","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.5","72.2","78.8","1374","Female","All Ages","All Races","All Grades"
"2013","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.7","21.2","26.2","2371","Overall","All Ages","All Races","All Grades"
"2013","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.9","19.2","26.6","997","Male","All Ages","All Races","All Grades"
"2013","Ohio","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.5","21.2","27.8","1374","Female","All Ages","All Races","All Grades"
"2016","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.7","68.0","75.4","1010","Overall","All Ages","All Races","All Grades"
"2016","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.0","66.4","77.6","445","Male","All Ages","All Races","All Grades"
