,Year,Location Description,Data Source,Topic Description,Measure Description,Response,Data Value,Low Confidence Limit,High Confidence Limit,Sample Size,Gender,legislation percentage
73,2016,Idaho,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,42.0,25.4,58.6,61,Male,91.0
74,2016,Idaho,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.9,23.6,50.2,91,Female,91.0
75,2016,Idaho,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,60.5,49.7,71.3,152,Overall,91.0
76,2016,Idaho,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,58.0,41.4,74.6,61,Male,91.0
77,2016,Idaho,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.1,49.8,76.4,91,Female,91.0
78,2016,Illinois,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,39.9,30.1,49.7,142,Overall,84.5
79,2016,Illinois,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,43.8,30.1,57.5,76,Male,84.5
80,2016,Illinois,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.6,21.7,47.5,66,Female,84.5
81,2016,Illinois,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,60.1,50.3,69.9,142,Overall,84.5
82,2016,Illinois,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,56.2,42.5,69.9,76,Male,84.5
83,2016,Illinois,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.4,52.5,78.3,66,Female,84.5
84,2016,Indiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,35.4,28.6,42.2,352,Overall,78.8
85,2016,Indiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,38.7,28.5,48.9,149,Male,78.8
86,2016,Indiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.9,22.9,40.9,203,Female,78.8
87,2016,Indiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,64.6,57.8,71.4,352,Overall,78.8
88,2016,Indiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,61.3,51.1,71.5,149,Male,78.8
89,2016,Indiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.1,59.1,77.1,203,Female,78.8
90,2016,Iowa,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.2,26.3,42.1,211,Overall,86.4
91,2016,Iowa,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,40.2,28.8,51.6,101,Male,86.4
92,2016,Iowa,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,27.7,17.0,38.4,110,Female,86.4
93,2016,Iowa,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.8,57.9,73.7,211,Overall,86.4
94,2016,Iowa,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,59.8,48.4,71.2,101,Male,86.4
95,2016,Iowa,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,72.3,61.6,83.0,110,Female,86.4
96,2016,Kansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.3,28.7,39.9,429,Overall,81.7
97,2016,Kansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.5,24.6,38.4,234,Male,81.7
98,2016,Kansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,38.7,29.5,47.9,195,Female,81.7
99,2016,Kansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.7,60.1,71.3,429,Overall,81.7
100,2016,Kansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.5,61.6,75.4,234,Male,81.7
101,2016,Kansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,61.3,52.1,70.5,195,Female,81.7
102,2016,Kentucky,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,38.4,31.7,45.1,453,Overall,74.1
103,2016,Kentucky,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,41.3,31.4,51.2,207,Male,74.1
104,2016,Kentucky,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.9,26.3,43.5,246,Female,74.1
105,2016,Kentucky,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,61.6,54.9,68.3,453,Overall,74.1
106,2016,Kentucky,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,58.7,48.8,68.6,207,Male,74.1
107,2016,Kentucky,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.1,56.5,73.7,246,Female,74.1
108,2016,Louisiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.1,21.4,40.8,164,Overall,82.6
109,2016,Louisiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,39.8,25.9,53.7,85,Male,82.6
110,2016,Louisiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,18.3,8.4,28.2,79,Female,82.6
111,2016,Louisiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.9,59.2,78.6,164,Overall,82.6
112,2016,Louisiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,60.2,46.3,74.1,85,Male,82.6
113,2016,Louisiana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,81.7,71.8,91.6,79,Female,82.6
114,2016,Maine,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,24.1,16.6,31.6,250,Overall,84.5
115,2016,Maine,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,29.1,18.7,39.5,141,Male,84.5
116,2016,Maine,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,15.3,6.6,24.0,109,Female,84.5
117,2016,Maine,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,75.9,68.4,83.4,250,Overall,84.5
118,2016,Maine,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,70.9,60.5,81.3,141,Male,84.5
119,2016,Maine,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,84.7,76.0,93.4,109,Female,84.5
120,2016,Maryland,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,30.7,23.8,37.6,403,Overall,87.9
121,2016,Maryland,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.2,26.9,45.5,215,Male,87.9
122,2016,Maryland,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,19.4,11.9,26.9,188,Female,87.9
123,2016,Maryland,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,69.3,62.4,76.2,403,Overall,87.9
124,2016,Maryland,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.8,54.5,73.1,215,Male,87.9
125,2016,Maryland,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,80.6,73.1,88.1,188,Female,87.9
126,2016,Massachusetts,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,37.6,29.0,46.2,240,Overall,88.0
127,2016,Massachusetts,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,40.2,29.1,51.3,148,Male,88.0
128,2016,Massachusetts,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.7,19.9,45.5,92,Female,88.0
129,2016,Massachusetts,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,62.4,53.8,71.0,240,Overall,88.0
130,2016,Massachusetts,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,59.8,48.7,70.9,148,Male,88.0
131,2016,Massachusetts,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,67.3,54.5,80.1,92,Female,88.0
132,2016,Michigan,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,19.8,15.6,24.0,448,Overall,80.8
133,2016,Michigan,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,20.3,14.3,26.3,223,Male,80.8
134,2016,Michigan,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,19.2,13.2,25.2,225,Female,80.8
135,2016,Michigan,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,80.2,76.0,84.4,448,Overall,80.8
136,2016,Michigan,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,79.7,73.7,85.7,223,Male,80.8
137,2016,Michigan,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,80.8,74.8,86.8,225,Female,80.8
138,2016,Minnesota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.2,29.1,39.3,480,Overall,87.1
139,2016,Minnesota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,38.5,31.8,45.2,285,Male,87.1
140,2016,Minnesota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,26.9,19.8,34.0,195,Female,87.1
141,2016,Minnesota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.8,60.7,70.9,480,Overall,87.1
142,2016,Minnesota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,61.5,54.8,68.2,285,Male,87.1
143,2016,Minnesota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,73.1,66.0,80.2,195,Female,87.1
144,2016,Mississippi,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,22.5,14.3,30.7,157,Overall,78.1
145,2016,Mississippi,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,25.1,12.7,37.5,67,Male,78.1
146,2016,Mississippi,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,19.1,9.2,29.0,90,Female,78.1
147,2016,Mississippi,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,77.5,69.3,85.7,157,Overall,78.1
148,2016,Mississippi,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,74.9,62.5,87.3,67,Male,78.1
149,2016,Mississippi,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,80.9,71.0,90.8,90,Female,78.1
150,2016,Missouri,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,27.0,19.5,34.5,250,Overall,82.8
151,2016,Missouri,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,26.2,15.9,36.5,124,Male,82.8
152,2016,Missouri,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,28.0,16.9,39.1,126,Female,82.8
153,2016,Missouri,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,73.0,65.5,80.5,250,Overall,82.8
154,2016,Missouri,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,73.8,63.5,84.1,124,Male,82.8
155,2016,Missouri,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,72.0,60.9,83.1,126,Female,82.8
156,2016,Montana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,25.4,15.9,34.9,132,Overall,86.3
157,2016,Montana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,37.9,23.3,52.5,71,Male,86.3
158,2016,Montana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,11.5,3.4,19.6,61,Female,86.3
159,2016,Montana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,74.6,65.1,84.1,132,Overall,86.3
160,2016,Montana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,62.1,47.5,76.7,71,Male,86.3
161,2016,Montana,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,88.5,80.4,96.6,61,Female,86.3
162,2016,Nebraska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,29.6,23.5,35.7,475,Overall,87.3
163,2016,Nebraska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,28.2,20.3,36.1,237,Male,87.3
164,2016,Nebraska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.1,21.8,40.4,238,Female,87.3
165,2016,Nebraska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,70.4,64.3,76.5,475,Overall,87.3
166,2016,Nebraska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,71.8,63.9,79.7,237,Male,87.3
167,2016,Nebraska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.9,59.6,78.2,238,Female,87.3
168,2016,Nevada,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,41.9,32.3,51.5,208,Overall,87.6
169,2016,Nevada,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,43.5,30.2,56.8,102,Male,87.6
170,2016,Nevada,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,39.7,26.1,53.3,106,Female,87.6
171,2016,Nevada,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,58.1,48.5,67.7,208,Overall,87.6
172,2016,Nevada,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,56.5,43.2,69.8,102,Male,87.6
173,2016,Nevada,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,60.3,46.7,73.9,106,Female,87.6
174,2016,New Hampshire,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.1,24.6,43.6,175,Overall,87.2
175,2016,New Hampshire,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,39.6,27.8,51.4,113,Male,87.2
176,2016,New Hampshire,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,23.4,9.3,37.5,62,Female,87.2
177,2016,New Hampshire,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.9,56.4,75.4,175,Overall,87.2
178,2016,New Hampshire,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,60.4,48.6,72.2,113,Male,87.2
179,2016,New Hampshire,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,76.6,62.5,90.7,62,Female,87.2
180,2016,New Jersey,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,24.6,16.1,33.1,219,Overall,85.9
181,2016,New Jersey,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,25.9,14.0,37.8,111,Male,85.9
182,2016,New Jersey,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,22.9,10.9,34.9,108,Female,85.9
183,2016,New Jersey,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,75.4,66.9,83.9,219,Overall,85.9
184,2016,New Jersey,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,74.1,62.2,86.0,111,Male,85.9
185,2016,New Jersey,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,77.1,65.1,89.1,108,Female,85.9
186,2016,New Mexico,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.4,20.7,42.1,179,Overall,86.8
187,2016,New Mexico,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,30.9,15.7,46.1,86,Male,86.8
188,2016,New Mexico,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.1,17.6,46.6,93,Female,86.8
189,2016,New Mexico,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.6,57.9,79.3,179,Overall,86.8
190,2016,New Mexico,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,69.1,53.9,84.3,86,Male,86.8
191,2016,New Mexico,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,67.9,53.4,82.4,93,Female,86.8
192,2016,New York,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,28.6,23.5,33.7,1060,Overall,83.5
193,2016,New York,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.5,25.5,39.5,544,Male,83.5
194,2016,New York,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,22.1,15.3,28.9,516,Female,83.5
195,2016,New York,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,71.4,66.3,76.5,1060,Overall,83.5
196,2016,New York,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,67.5,60.5,74.5,544,Male,83.5
197,2016,New York,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,77.9,71.1,84.7,516,Female,83.5
198,2016,North Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.2,24.7,39.7,237,Overall,81.4
199,2016,North Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.2,21.9,40.5,135,Male,81.4
200,2016,North Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,33.8,21.4,46.2,102,Female,81.4
201,2016,North Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,67.8,60.3,75.3,237,Overall,81.4
202,2016,North Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.8,59.5,78.1,135,Male,81.4
203,2016,North Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,66.2,53.8,78.6,102,Female,81.4
204,2016,North Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,24.3,14.8,33.8,112,Overall,87.0
205,2016,North Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,29.8,15.9,43.7,59,Male,87.0
206,2016,North Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,17.6,6.3,28.9,53,Female,87.0
207,2016,North Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,75.7,66.2,85.2,112,Overall,87.0
208,2016,North Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,70.2,56.3,84.1,59,Male,87.0
209,2016,North Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,82.4,71.1,93.7,53,Female,87.0
210,2016,Ohio,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,28.9,22.9,34.9,457,Overall,77.8
211,2016,Ohio,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,33.9,24.6,43.2,189,Male,77.8
212,2016,Ohio,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,24.0,16.4,31.6,268,Female,77.8
213,2016,Ohio,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,71.1,65.1,77.1,457,Overall,77.8
214,2016,Ohio,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,66.1,56.8,75.4,189,Male,77.8
215,2016,Ohio,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,76.0,68.4,83.6,268,Female,77.8
216,2016,Oklahoma,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,40.8,33.3,48.3,295,Overall,82.5
217,2016,Oklahoma,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,41.9,30.7,53.1,127,Male,82.5
218,2016,Oklahoma,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,39.1,30.0,48.2,168,Female,82.5
219,2016,Oklahoma,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,59.2,51.7,66.7,295,Overall,82.5
220,2016,Oklahoma,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,58.1,46.9,69.3,127,Male,82.5
221,2016,Oklahoma,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,60.9,51.8,70.0,168,Female,82.5
222,2016,Oregon,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,25.7,18.7,32.7,189,Overall,92.5
223,2016,Oregon,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,27.0,17.7,36.3,107,Male,92.5
224,2016,Oregon,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,23.4,13.1,33.7,82,Female,92.5
225,2016,Oregon,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,74.3,67.3,81.3,189,Overall,92.5
226,2016,Oregon,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,73.0,63.7,82.3,107,Male,92.5
227,2016,Oregon,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,76.6,66.3,86.9,82,Female,92.5
228,2016,Pennsylvania,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.3,24.1,38.5,240,Overall,82.8
229,2016,Pennsylvania,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,35.2,24.9,45.5,119,Male,82.8
230,2016,Pennsylvania,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,26.5,16.7,36.3,121,Female,82.8
231,2016,Pennsylvania,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.7,61.5,75.9,240,Overall,82.8
232,2016,Pennsylvania,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,64.8,54.5,75.1,119,Male,82.8
233,2016,Pennsylvania,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,73.5,63.7,83.3,121,Female,82.8
234,2016,Rhode Island,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,24.1,15.3,32.9,177,Overall,87.3
235,2016,Rhode Island,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,28.1,15.3,40.9,93,Male,87.3
236,2016,Rhode Island,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,17.4,7.6,27.2,84,Female,87.3
237,2016,Rhode Island,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,75.9,67.1,84.7,177,Overall,87.3
238,2016,Rhode Island,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,71.9,59.1,84.7,93,Male,87.3
239,2016,Rhode Island,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,82.6,72.8,92.4,84,Female,87.3
240,2016,South Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,39.7,32.8,46.6,346,Overall,83.0
241,2016,South Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,47.8,37.8,57.8,149,Male,83.0
242,2016,South Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,30.7,21.7,39.7,197,Female,83.0
243,2016,South Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,60.3,53.4,67.2,346,Overall,83.0
244,2016,South Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,52.2,42.2,62.2,149,Male,83.0
245,2016,South Carolina,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,69.3,60.3,78.3,197,Female,83.0
246,2016,South Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,21.0,10.0,32.0,119,Overall,85.4
247,2016,South Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,18.9,5.3,32.5,55,Male,85.4
248,2016,South Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,23.7,5.9,41.5,64,Female,85.4
249,2016,South Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,79.0,68.0,90.0,119,Overall,85.4
250,2016,South Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,81.1,67.5,94.7,55,Male,85.4
251,2016,South Dakota,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,76.3,58.5,94.1,64,Female,85.4
252,2016,Tennessee,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.9,28.6,45.2,261,Overall,80.5
253,2016,Tennessee,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,37.0,25.5,48.5,131,Male,80.5
254,2016,Tennessee,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.9,25.4,48.4,130,Female,80.5
255,2016,Tennessee,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.1,54.8,71.4,261,Overall,80.5
256,2016,Tennessee,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.0,51.5,74.5,131,Male,80.5
257,2016,Tennessee,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.1,51.6,74.6,130,Female,80.5
258,2016,Texas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,38.7,30.4,47.0,357,Overall,89.0
259,2016,Texas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,40.3,29.8,50.8,199,Male,89.0
260,2016,Texas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.8,22.0,47.6,158,Female,89.0
261,2016,Texas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,61.3,53.0,69.6,357,Overall,89.0
262,2016,Texas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,59.7,49.2,70.2,199,Male,89.0
263,2016,Texas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.2,52.4,78.0,158,Female,89.0
264,2016,Utah,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,45.2,38.7,51.7,352,Overall,95.4
265,2016,Utah,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,46.8,38.4,55.2,198,Male,95.4
266,2016,Utah,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,43.0,32.9,53.1,154,Female,95.4
267,2016,Utah,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,54.8,48.3,61.3,352,Overall,95.4
268,2016,Utah,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,53.2,44.8,61.6,198,Male,95.4
269,2016,Utah,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,57.0,46.9,67.1,154,Female,95.4
270,2016,Vermont,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,29.7,19.3,40.1,147,Overall,87.7
271,2016,Vermont,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,21.2,11.2,31.2,79,Male,87.7
272,2016,Vermont,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,45.4,26.9,63.9,68,Female,87.7
273,2016,Vermont,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,70.3,59.9,80.7,147,Overall,87.7
274,2016,Vermont,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,78.8,68.8,88.8,79,Male,87.7
275,2016,Vermont,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,54.6,36.1,73.1,68,Female,87.7
276,2016,Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,30.5,24.5,36.5,314,Overall,86.8
277,2016,Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.4,26.3,42.5,172,Male,86.8
278,2016,Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,24.3,15.8,32.8,142,Female,86.8
279,2016,Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,69.5,63.5,75.5,314,Overall,86.8
280,2016,Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.6,57.5,73.7,172,Male,86.8
281,2016,Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,75.7,67.2,84.2,142,Female,86.8
282,2016,Washington,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,35.2,30.0,40.4,507,Overall,91.0
283,2016,Washington,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,38.0,31.3,44.7,293,Male,91.0
284,2016,Washington,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,30.4,22.7,38.1,214,Female,91.0
285,2016,Washington,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,64.8,59.6,70.0,507,Overall,91.0
286,2016,Washington,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,62.0,55.3,68.7,293,Male,91.0
287,2016,Washington,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,69.6,61.9,77.3,214,Female,91.0
